year,movieId,rating
1996.0,1105,2
1996.0,1111,8
1996.0,1112,3
1996.0,1113,7
1996.0,1114,3
1996.0,1120,33
1996.0,1123,2
1996.0,1137,1
1996.0,1145,1
1996.0,1147,16
1996.0,1165,1
1996.0,1167,3
1996.0,1168,1
1996.0,1183,74
1996.0,1310,1
1996.0,1311,1
1996.0,1312,1
1996.0,1317,1
1996.0,1324,1
1996.0,1351,2
1996.0,1352,4
1996.0,1353,13
1996.0,1354,20
1996.0,1356,82
1996.0,1357,37
1996.0,1358,66
1996.0,1359,11
1996.0,1361,13
1996.0,1363,7
1996.0,1365,5
1996.0,1366,13
1996.0,1367,37
1996.0,1384,1
1996.0,1390,6
1996.0,1391,80
1996.0,1392,8
1996.0,1393,106
1996.0,1397,2
1996.0,1398,4
1996.0,1399,10
1996.0,1401,8
1996.0,1404,4
1996.0,1405,46
1996.0,1407,73
1996.0,1409,33
1996.0,1410,4
1996.0,1411,25
1996.0,1413,4
1996.0,1414,10
1996.0,1415,2
1996.0,1416,22
1996.0,1417,1
1996.0,1420,1
1996.0,1423,2
1996.0,1429,13
1996.0,1430,1
1996.0,1446,9
1996.0,1449,29
1996.0,1450,1
1996.0,1455,1
1996.0,1475,3
1996.0,1482,2
1996.0,1483,9
1996.0,1484,3
1996.0,1493,1
1996.0,1502,2
1996.0,1504,2
1996.0,1516,4
1996.0,1531,1
1996.0,1537,18
1996.0,1542,5
1996.0,1545,2
1996.0,1546,2
1996.0,1554,6
1996.0,1571,1
1996.0,1575,1
1996.0,1642,4
1996.0,1902,2
1996.0,2330,3
1996.0,2342,1
1996.0,2609,2
1996.0,2625,1
1996.0,2952,11
1996.0,3282,2
1996.0,3574,2
1996.0,4175,1
1996.0,4350,1
1996.0,4755,1
1996.0,5570,2
1996.0,6474,1
1996.0,7355,1
1996.0,7845,1
1996.0,8504,1
1996.0,26915,1
1996.0,26947,1
1996.0,108090,1
1996.0,136445,1
1996.0,141886,1
1997.0,779,4
1997.0,870,3
1997.0,879,5
1997.0,981,1
1997.0,987,1
1997.0,1055,3
1997.0,1181,1
1997.0,1355,2
1997.0,1422,15
1997.0,1425,9
1997.0,1427,5
1997.0,1431,9
1997.0,1432,5
1997.0,1438,22
1997.0,1442,2
1997.0,1445,3
1997.0,1447,3
1997.0,1453,7
1997.0,1454,1
1997.0,1456,2
1997.0,1457,10
1997.0,1458,1
1997.0,1459,20
1997.0,1460,6
1997.0,1461,14
1997.0,1463,2
1997.0,1464,20
1997.0,1465,1
1997.0,1466,39
1997.0,1468,3
1997.0,1472,1
1997.0,1473,2
1997.0,1474,6
1997.0,1476,23
1997.0,1479,35
1997.0,1480,6
1997.0,1485,71
1997.0,1487,8
1997.0,1488,15
1997.0,1489,4
1997.0,1490,2
1997.0,1495,2
1997.0,1497,3
1997.0,1498,7
1997.0,1499,28
1997.0,1500,64
1997.0,1501,1
1997.0,1503,6
1997.0,1507,2
1997.0,1508,3
1997.0,1513,45
1997.0,1515,20
1997.0,1517,107
1997.0,1518,13
1997.0,1523,2
1997.0,1525,2
1997.0,1526,6
1997.0,1527,118
1997.0,1529,3
1997.0,1532,1
1997.0,1535,5
1997.0,1539,1
1997.0,1541,16
1997.0,1543,1
1997.0,1544,67
1997.0,1550,1
1997.0,1552,59
1997.0,1556,23
1997.0,1562,47
1997.0,1563,1
1997.0,1564,2
1997.0,1566,32
1997.0,1569,52
1997.0,1573,83
1997.0,1580,190
1997.0,1581,5
1997.0,1582,2
1997.0,1583,2
1997.0,1584,92
1997.0,1586,27
1997.0,1588,17
1997.0,1589,19
1997.0,1590,23
1997.0,1591,15
1997.0,1592,7
1997.0,1593,7
1997.0,1594,14
1997.0,1595,3
1997.0,1596,3
1997.0,1597,44
1997.0,1599,4
1997.0,1600,4
1997.0,1601,4
1997.0,1602,2
1997.0,1603,10
1997.0,1604,2
1997.0,1605,5
1997.0,1606,4
1997.0,1608,70
1997.0,1609,2
1997.0,1612,6
1997.0,1613,1
1997.0,1614,25
1997.0,1615,10
1997.0,1616,14
1997.0,1617,125
1997.0,1619,19
1997.0,1620,20
1997.0,1621,2
1997.0,1623,5
1997.0,1624,1
1997.0,1625,76
1997.0,1626,3
1997.0,1627,11
1997.0,1629,5
1997.0,1631,2
1997.0,1632,1
1997.0,1633,8
1997.0,1635,17
1997.0,1636,2
1997.0,1639,65
1997.0,1640,1
1997.0,1641,64
1997.0,1643,10
1997.0,1644,30
1997.0,1645,60
1997.0,1646,7
1997.0,1647,6
1997.0,1648,9
1997.0,1649,6
1997.0,1652,2
1997.0,1653,84
1997.0,1654,2
1997.0,1657,1
1997.0,1658,8
1997.0,1660,2
1997.0,1661,4
1997.0,1665,8
1997.0,1667,8
1997.0,1668,3
1997.0,1669,1
1997.0,1670,5
1997.0,1671,1
1997.0,1672,15
1997.0,1673,62
1997.0,1676,72
1997.0,1681,9
1997.0,1683,10
1997.0,1684,5
1997.0,1686,5
1997.0,1687,21
1997.0,1688,22
1997.0,1689,12
1997.0,1690,45
1997.0,1693,25
1997.0,1694,16
1997.0,1696,1
1997.0,1699,9
1997.0,1701,16
1997.0,1702,16
1997.0,1703,5
1997.0,1704,157
1997.0,1707,9
1997.0,1711,20
1997.0,1713,16
1997.0,1715,1
1997.0,1717,32
1997.0,1719,23
1997.0,1721,164
1997.0,1722,49
1997.0,1726,7
1997.0,1728,1
1997.0,1729,57
1997.0,1730,5
1997.0,1731,1
1997.0,1733,1
1997.0,1734,13
1997.0,1747,59
1997.0,1750,1
1997.0,1755,2
1997.0,1759,1
1997.0,1760,13
1997.0,1771,1
1997.0,1784,99
1997.0,1788,4
1997.0,1794,6
1997.0,1799,9
1997.0,1809,4
1997.0,1816,4
1997.0,1819,1
1997.0,1827,9
1997.0,1834,23
1997.0,1844,3
1997.0,1846,2
1997.0,1848,10
1997.0,1858,6
1997.0,1859,2
1997.0,1860,3
1997.0,1861,1
1997.0,1865,6
1997.0,1874,1
1997.0,1875,6
1997.0,1880,2
1997.0,1889,6
1997.0,1891,1
1997.0,1900,5
1997.0,1901,1
1997.0,1903,2
1997.0,1904,4
1997.0,1910,1
1997.0,2008,1
1997.0,2025,13
1997.0,2029,5
1997.0,2063,1
1997.0,2189,1
1997.0,2191,1
1997.0,2197,1
1997.0,2232,21
1997.0,2324,99
1997.0,2325,4
1997.0,2388,1
1997.0,2437,1
1997.0,2439,10
1997.0,2493,1
1997.0,2562,1
1997.0,2577,3
1997.0,2594,9
1997.0,2618,3
1997.0,2693,10
1997.0,2697,3
1997.0,2776,1
1997.0,2793,9
1997.0,2801,5
1997.0,2810,6
1997.0,2962,4
1997.0,3000,38
1997.0,3064,3
1997.0,3474,1
1997.0,3518,1
1997.0,3575,1
1997.0,3620,2
1997.0,4208,1
1997.0,4217,5
1997.0,4459,1
1997.0,4645,1
1997.0,4698,1
1997.0,4861,1
1997.0,5059,1
1997.0,5229,1
1997.0,5662,2
1997.0,5828,1
1997.0,5888,1
1997.0,6425,1
1997.0,6464,2
1997.0,6975,10
1997.0,7048,1
1997.0,7627,1
1997.0,26974,3
1997.0,27156,2
1997.0,32460,1
1997.0,63239,2
1997.0,68945,1
1997.0,77846,4
1997.0,95654,1
1997.0,95740,1
1997.0,96007,1
1997.0,140743,1
1998.0,1598,4
1998.0,1655,2
1998.0,1680,26
1998.0,1682,137
1998.0,1727,7
1998.0,1732,120
1998.0,1735,15
1998.0,1739,2
1998.0,1744,4
1998.0,1746,3
1998.0,1748,51
1998.0,1752,7
1998.0,1753,10
1998.0,1754,13
1998.0,1756,1
1998.0,1762,4
1998.0,1767,2
1998.0,1769,9
1998.0,1772,15
1998.0,1777,70
1998.0,1779,19
1998.0,1783,3
1998.0,1791,4
1998.0,1792,22
1998.0,1796,1
1998.0,1797,12
1998.0,1798,3
1998.0,1801,22
1998.0,1804,3
1998.0,1805,39
1998.0,1806,2
1998.0,1807,2
1998.0,1810,15
1998.0,1812,2
1998.0,1821,9
1998.0,1822,1
1998.0,1824,3
1998.0,1826,2
1998.0,1831,26
1998.0,1833,11
1998.0,1835,23
1998.0,1836,9
1998.0,1837,3
1998.0,1839,4
1998.0,1840,4
1998.0,1841,4
1998.0,1845,12
1998.0,1852,1
1998.0,1854,1
1998.0,1855,5
1998.0,1856,8
1998.0,1862,8
1998.0,1863,7
1998.0,1864,1
1998.0,1866,5
1998.0,1870,1
1998.0,1873,13
1998.0,1876,48
1998.0,1878,1
1998.0,1881,4
1998.0,1882,28
1998.0,1883,31
1998.0,1884,44
1998.0,1885,24
1998.0,1886,1
1998.0,1887,6
1998.0,1888,15
1998.0,1892,23
1998.0,1894,23
1998.0,1895,14
1998.0,1896,1
1998.0,1897,7
1998.0,1907,42
1998.0,1909,47
1998.0,1911,27
1998.0,1912,29
1998.0,1914,13
1998.0,1916,14
1998.0,1917,113
1998.0,1918,42
1998.0,1919,2
1998.0,1920,17
1998.0,1921,40
1998.0,1922,3
1998.0,1923,123
1998.0,2006,55
1998.0,2007,1
1998.0,2026,5
1998.0,2027,8
1998.0,2028,191
1998.0,2058,33
1998.0,2059,18
1998.0,2060,12
1998.0,2062,2
1998.0,2107,10
1998.0,2125,28
1998.0,2126,23
1998.0,2128,2
1998.0,2152,2
1998.0,2153,13
1998.0,2154,6
1998.0,2155,10
1998.0,2165,7
1998.0,2166,8
1998.0,2167,58
1998.0,2168,4
1998.0,2169,6
1998.0,2170,4
1998.0,2171,4
1998.0,2188,15
1998.0,2190,1
1998.0,2195,7
1998.0,2231,36
1998.0,2236,8
1998.0,2237,2
1998.0,2271,4
1998.0,2272,5
1998.0,2273,43
1998.0,2275,3
1998.0,2276,2
1998.0,2278,40
1998.0,2279,11
1998.0,2280,5
1998.0,2282,14
1998.0,2292,1
1998.0,2294,53
1998.0,2295,2
1998.0,2296,8
1998.0,2297,13
1998.0,2304,4
1998.0,2305,1
1998.0,2306,5
1998.0,2307,1
1998.0,2310,5
1998.0,2314,2
1998.0,2315,6
1998.0,2316,14
1998.0,2318,23
1998.0,2320,4
1998.0,2321,64
1998.0,2322,7
1998.0,2323,1
1998.0,2328,4
1998.0,2329,107
1998.0,2331,9
1998.0,2333,23
1998.0,2334,16
1998.0,2335,26
1998.0,2336,48
1998.0,2337,6
1998.0,2338,13
1998.0,2339,1
1998.0,2340,23
1998.0,2353,67
1998.0,2354,2
1998.0,2355,105
1998.0,2356,10
1998.0,2357,11
1998.0,2359,30
1998.0,2360,11
1998.0,2384,30
1998.0,2385,8
1998.0,2386,3
1998.0,2387,13
1998.0,2389,13
1998.0,2390,11
1998.0,2391,31
1998.0,2392,10
1998.0,2393,17
1998.0,2394,35
1998.0,2395,68
1998.0,2396,121
1998.0,2424,60
1998.0,2425,5
1998.0,2427,36
1998.0,2428,22
1998.0,2429,8
1998.0,2431,28
1998.0,2432,5
1998.0,2433,19
1998.0,2434,4
1998.0,2435,4
1998.0,2438,1
1998.0,2440,4
1998.0,2441,2
1998.0,2442,7
1998.0,2443,5
1998.0,2481,2
1998.0,2482,4
1998.0,2486,1
1998.0,2487,1
1998.0,2492,5
1998.0,2494,2
1998.0,2499,2
1998.0,2542,74
1998.0,2545,4
1998.0,2557,3
1998.0,2563,3
1998.0,2569,1
1998.0,2573,1
1998.0,2575,9
1998.0,2579,4
1998.0,2585,4
1998.0,2590,4
1998.0,2596,10
1998.0,2607,6
1998.0,2620,3
1998.0,2621,4
1998.0,2624,3
1998.0,2626,4
1998.0,2630,2
1998.0,2631,1
1998.0,2673,2
1998.0,2678,3
1998.0,2681,1
1998.0,2686,22
1998.0,2691,2
1998.0,2692,80
1998.0,2696,5
1998.0,2708,1
1998.0,2715,3
1998.0,2766,1
1998.0,2767,2
1998.0,2775,2
1998.0,2837,1
1998.0,2839,1
1998.0,2843,3
1998.0,2884,1
1998.0,2892,3
1998.0,2930,2
1998.0,3003,1
1998.0,3008,3
1998.0,3054,7
1998.0,3057,2
1998.0,3077,9
1998.0,3188,4
1998.0,3192,1
1998.0,3281,1
1998.0,3569,7
1998.0,3609,2
1998.0,3665,1
1998.0,3783,14
1998.0,3839,1
1998.0,4445,2
1998.0,4454,2
1998.0,6242,13
1998.0,7034,5
1998.0,7625,1
1998.0,7649,7
1998.0,7738,2
1998.0,7811,2
1998.0,7812,2
1998.0,7915,1
1998.0,8157,8
1998.0,8604,1
1998.0,8629,1
1998.0,26999,1
1998.0,27002,3
1998.0,27005,1
1998.0,27020,4
1998.0,27022,3
1998.0,27032,3
1998.0,27075,2
1998.0,27186,1
1998.0,27922,1
1998.0,43351,1
1998.0,45172,1
1998.0,51372,2
1998.0,71810,1
1998.0,108979,5
1998.0,130522,1
1998.0,139620,1
1999.0,2436,8
1999.0,2445,4
1999.0,2446,5
1999.0,2447,13
1999.0,2448,2
1999.0,2479,1
1999.0,2485,29
1999.0,2490,32
1999.0,2491,5
1999.0,2496,21
1999.0,2497,10
1999.0,2498,3
1999.0,2500,3
1999.0,2501,35
1999.0,2502,106
1999.0,2504,7
1999.0,2505,18
1999.0,2506,4
1999.0,2507,1
1999.0,2539,51
1999.0,2540,5
1999.0,2541,51
1999.0,2546,8
1999.0,2548,4
1999.0,2549,9
1999.0,2555,4
1999.0,2558,12
1999.0,2559,2
1999.0,2560,5
1999.0,2561,8
1999.0,2566,1
1999.0,2567,21
1999.0,2568,6
1999.0,2570,5
1999.0,2571,259
1999.0,2572,57
1999.0,2574,11
1999.0,2580,50
1999.0,2581,35
1999.0,2583,9
1999.0,2586,1
1999.0,2587,5
1999.0,2589,2
1999.0,2597,3
1999.0,2598,20
1999.0,2599,79
1999.0,2600,24
1999.0,2605,41
1999.0,2606,7
1999.0,2610,4
1999.0,2611,4
1999.0,2617,79
1999.0,2622,21
1999.0,2627,1
1999.0,2628,138
1999.0,2629,4
1999.0,2671,64
1999.0,2672,18
1999.0,2674,1
1999.0,2676,4
1999.0,2677,13
1999.0,2682,4
1999.0,2683,112
1999.0,2687,28
1999.0,2688,31
1999.0,2689,3
1999.0,2690,20
1999.0,2694,29
1999.0,2700,75
1999.0,2701,47
1999.0,2702,21
1999.0,2706,111
1999.0,2707,36
1999.0,2709,7
1999.0,2710,86
1999.0,2712,63
1999.0,2713,21
1999.0,2714,3
1999.0,2718,13
1999.0,2719,21
1999.0,2720,20
1999.0,2721,6
1999.0,2722,34
1999.0,2723,36
1999.0,2724,45
1999.0,2725,5
1999.0,2759,22
1999.0,2761,42
1999.0,2762,193
1999.0,2763,39
1999.0,2770,51
1999.0,2771,4
1999.0,2772,6
1999.0,2774,3
1999.0,2805,23
1999.0,2806,11
1999.0,2807,2
1999.0,2809,2
1999.0,2812,1
1999.0,2824,2
1999.0,2826,25
1999.0,2827,11
1999.0,2828,2
1999.0,2829,11
1999.0,2832,1
1999.0,2835,1
1999.0,2836,3
1999.0,2840,24
1999.0,2841,22
1999.0,2844,3
1999.0,2845,1
1999.0,2858,220
1999.0,2860,10
1999.0,2861,15
1999.0,2864,2
1999.0,2881,43
1999.0,2882,6
1999.0,2883,8
1999.0,2885,2
1999.0,2886,4
1999.0,2887,2
1999.0,2888,11
1999.0,2889,7
1999.0,2890,46
1999.0,2891,6
1999.0,2893,1
1999.0,2894,2
1999.0,2906,9
1999.0,2907,6
1999.0,2908,44
1999.0,2912,17
1999.0,2913,1
1999.0,2959,202
1999.0,2961,11
1999.0,2964,4
1999.0,2966,19
1999.0,2974,4
1999.0,2975,2
1999.0,2976,21
1999.0,2977,2
1999.0,2978,8
1999.0,2979,2
1999.0,2995,16
1999.0,2996,2
1999.0,2997,126
1999.0,2998,1
1999.0,3001,1
1999.0,3002,2
1999.0,3004,13
1999.0,3005,30
1999.0,3006,45
1999.0,3007,14
1999.0,3010,2
1999.0,3051,11
1999.0,3052,79
1999.0,3053,10
1999.0,3055,2
1999.0,3078,2
1999.0,3079,7
1999.0,3081,52
1999.0,3082,36
1999.0,3083,20
1999.0,3113,19
1999.0,3114,125
1999.0,3115,3
1999.0,3116,1
1999.0,3117,4
1999.0,3118,2
1999.0,3125,10
1999.0,3127,6
1999.0,3128,4
1999.0,3129,12
1999.0,3145,6
1999.0,3146,22
1999.0,3147,103
1999.0,3148,39
1999.0,3150,3
1999.0,3155,11
1999.0,3156,18
1999.0,3157,27
1999.0,3158,2
1999.0,3159,17
1999.0,3160,57
1999.0,3161,1
1999.0,3163,7
1999.0,3173,25
1999.0,3174,35
1999.0,3175,65
1999.0,3176,66
1999.0,3178,22
1999.0,3179,11
1999.0,3180,1
1999.0,3181,6
1999.0,3182,8
1999.0,3183,4
1999.0,3185,13
1999.0,3186,20
1999.0,3189,9
1999.0,3238,6
1999.0,3240,2
1999.0,3241,2
1999.0,3289,2
1999.0,3302,1
1999.0,3318,1
1999.0,3320,2
1999.0,3327,3
1999.0,3328,20
1999.0,3355,12
1999.0,3357,4
1999.0,3456,4
1999.0,3509,3
1999.0,3538,9
1999.0,3556,30
1999.0,3568,1
1999.0,3581,6
1999.0,3626,3
1999.0,3718,2
1999.0,3720,2
1999.0,3746,1
1999.0,3747,7
1999.0,3786,5
1999.0,3787,2
1999.0,3795,2
1999.0,3800,1
1999.0,3822,2
1999.0,3823,4
1999.0,3854,2
1999.0,3855,2
1999.0,3864,4
1999.0,3902,1
1999.0,3913,2
1999.0,3989,5
1999.0,4026,1
1999.0,4076,1
1999.0,4312,4
1999.0,5605,1
1999.0,6243,1
1999.0,7125,1
1999.0,7343,1
1999.0,7753,1
1999.0,7786,1
1999.0,7809,2
1999.0,7810,3
1999.0,8012,4
1999.0,8093,2
1999.0,8117,2
1999.0,8129,2
1999.0,8130,2
1999.0,8142,1
1999.0,8581,5
1999.0,27255,1
1999.0,27317,6
1999.0,36289,1
1999.0,61013,1
1999.0,65133,2
1999.0,70418,1
1999.0,93320,1
1999.0,108873,1
1999.0,132952,1
1999.0,135264,1
1999.0,136447,1
2000.0,2769,6
2000.0,3177,6
2000.0,3190,1
2000.0,3225,5
2000.0,3239,1
2000.0,3273,27
2000.0,3275,22
2000.0,3276,1
2000.0,3285,27
2000.0,3286,6
2000.0,3287,4
2000.0,3298,29
2000.0,3299,6
2000.0,3300,26
2000.0,3301,26
2000.0,3303,1
2000.0,3316,11
2000.0,3317,35
2000.0,3324,7
2000.0,3325,3
2000.0,3326,3
2000.0,3354,30
2000.0,3408,85
2000.0,3409,28
2000.0,3452,19
2000.0,3453,2
2000.0,3454,1
2000.0,3457,6
2000.0,3481,88
2000.0,3483,6
2000.0,3484,11
2000.0,3510,41
2000.0,3511,4
2000.0,3512,19
2000.0,3513,7
2000.0,3515,5
2000.0,3534,24
2000.0,3535,51
2000.0,3536,18
2000.0,3537,6
2000.0,3539,3
2000.0,3540,2
2000.0,3553,1
2000.0,3554,3
2000.0,3555,29
2000.0,3563,2
2000.0,3564,11
2000.0,3565,11
2000.0,3566,11
2000.0,3567,1
2000.0,3571,5
2000.0,3578,161
2000.0,3579,3
2000.0,3580,1
2000.0,3593,19
2000.0,3594,12
2000.0,3596,1
2000.0,3598,6
2000.0,3615,13
2000.0,3616,3
2000.0,3617,37
2000.0,3618,10
2000.0,3623,81
2000.0,3624,38
2000.0,3646,8
2000.0,3717,56
2000.0,3719,1
2000.0,3721,2
2000.0,3743,2
2000.0,3744,13
2000.0,3745,23
2000.0,3751,99
2000.0,3752,43
2000.0,3753,65
2000.0,3754,6
2000.0,3755,53
2000.0,3784,2
2000.0,3785,37
2000.0,3790,1
2000.0,3793,127
2000.0,3794,5
2000.0,3798,26
2000.0,3799,4
2000.0,3820,1
2000.0,3821,14
2000.0,3824,5
2000.0,3825,27
2000.0,3826,30
2000.0,3827,18
2000.0,3829,1
2000.0,3831,6
2000.0,3851,1
2000.0,3852,12
2000.0,3857,4
2000.0,3858,3
2000.0,3859,2
2000.0,3860,1
2000.0,3861,14
2000.0,3863,34
2000.0,3865,6
2000.0,3879,1
2000.0,3880,1
2000.0,3882,20
2000.0,3883,1
2000.0,3885,1
2000.0,3886,3
2000.0,3889,5
2000.0,3890,1
2000.0,3891,1
2000.0,3892,2
2000.0,3893,21
2000.0,3895,2
2000.0,3896,8
2000.0,3897,99
2000.0,3900,1
2000.0,3901,2
2000.0,3903,3
2000.0,3905,1
2000.0,3906,1
2000.0,3908,5
2000.0,3909,1
2000.0,3910,23
2000.0,3911,59
2000.0,3914,3
2000.0,3915,3
2000.0,3916,39
2000.0,3943,3
2000.0,3945,1
2000.0,3946,7
2000.0,3948,88
2000.0,3949,69
2000.0,3950,9
2000.0,3951,1
2000.0,3952,17
2000.0,3953,3
2000.0,3955,4
2000.0,3956,2
2000.0,3967,43
2000.0,3968,17
2000.0,3969,23
2000.0,3973,5
2000.0,3975,4
2000.0,3976,1
2000.0,3977,79
2000.0,3978,10
2000.0,3979,18
2000.0,3980,14
2000.0,3981,12
2000.0,3983,16
2000.0,3986,20
2000.0,3987,10
2000.0,3988,29
2000.0,3990,4
2000.0,3991,11
2000.0,3992,4
2000.0,3993,16
2000.0,3994,62
2000.0,3996,114
2000.0,3997,10
2000.0,3998,14
2000.0,3999,20
2000.0,4011,95
2000.0,4014,45
2000.0,4015,22
2000.0,4016,32
2000.0,4017,11
2000.0,4018,44
2000.0,4019,26
2000.0,4020,11
2000.0,4021,9
2000.0,4022,96
2000.0,4023,21
2000.0,4024,4
2000.0,4025,53
2000.0,4027,96
2000.0,4029,15
2000.0,4030,4
2000.0,4031,4
2000.0,4033,18
2000.0,4034,73
2000.0,4035,1
2000.0,4036,10
2000.0,4055,4
2000.0,4077,1
2000.0,4142,1
2000.0,4144,8
2000.0,4151,1
2000.0,4156,1
2000.0,4171,1
2000.0,4173,1
2000.0,4226,132
2000.0,4235,30
2000.0,4236,2
2000.0,4237,3
2000.0,4251,3
2000.0,4252,1
2000.0,4271,3
2000.0,4273,3
2000.0,4300,2
2000.0,4302,1
2000.0,4334,4
2000.0,4342,1
2000.0,4347,1
2000.0,4375,1
2000.0,4378,13
2000.0,4380,3
2000.0,4383,3
2000.0,4384,3
2000.0,4390,1
2000.0,4391,1
2000.0,4453,2
2000.0,4640,1
2000.0,4642,7
2000.0,4644,1
2000.0,4731,1
2000.0,4738,3
2000.0,4740,1
2000.0,4741,1
2000.0,4766,1
2000.0,4769,3
2000.0,4772,4
2000.0,4783,3
2000.0,4960,1
2000.0,4996,1
2000.0,5051,2
2000.0,5069,2
2000.0,5071,1
2000.0,5075,1
2000.0,5146,11
2000.0,5258,1
2000.0,5319,5
2000.0,5515,2
2000.0,5517,1
2000.0,5808,1
2000.0,6300,1
2000.0,6344,1
2000.0,6641,3
2000.0,6806,1
2000.0,6820,4
2000.0,7022,26
2000.0,7038,3
2000.0,7282,1
2000.0,7541,2
2000.0,7842,5
2000.0,7932,1
2000.0,8453,1
2000.0,8699,1
2000.0,27178,2
2000.0,27193,1
2000.0,27251,2
2000.0,27253,1
2000.0,27322,1
2000.0,27329,3
2000.0,27334,1
2000.0,27351,1
2000.0,27369,2
2000.0,27397,1
2000.0,27416,1
2000.0,27423,2
2000.0,27441,1
2000.0,32743,1
2000.0,40226,1
2000.0,44245,1
2000.0,62336,4
2000.0,65665,1
2000.0,66544,1
2000.0,70488,1
2000.0,70751,1
2000.0,84844,5
2000.0,95858,4
2000.0,121113,1
2000.0,140741,1
2001.0,4052,8
2001.0,4053,1
2001.0,4054,21
2001.0,4056,11
2001.0,4068,2
2001.0,4069,26
2001.0,4073,1
2001.0,4141,2
2001.0,4143,3
2001.0,4146,2
2001.0,4148,33
2001.0,4149,8
2001.0,4153,3
2001.0,4155,6
2001.0,4158,2
2001.0,4159,4
2001.0,4161,30
2001.0,4162,1
2001.0,4166,4
2001.0,4167,8
2001.0,4168,3
2001.0,4169,1
2001.0,4223,37
2001.0,4224,2
2001.0,4225,11
2001.0,4228,10
2001.0,4229,2
2001.0,4231,4
2001.0,4232,14
2001.0,4233,1
2001.0,4234,6
2001.0,4238,17
2001.0,4239,37
2001.0,4241,1
2001.0,4246,71
2001.0,4247,10
2001.0,4248,2
2001.0,4254,5
2001.0,4255,7
2001.0,4265,3
2001.0,4266,1
2001.0,4267,3
2001.0,4268,1
2001.0,4270,32
2001.0,4299,28
2001.0,4304,5
2001.0,4305,3
2001.0,4306,174
2001.0,4308,55
2001.0,4310,42
2001.0,4340,8
2001.0,4343,20
2001.0,4344,33
2001.0,4345,6
2001.0,4366,6
2001.0,4367,35
2001.0,4368,4
2001.0,4369,40
2001.0,4370,55
2001.0,4371,2
2001.0,4372,9
2001.0,4381,2
2001.0,4386,6
2001.0,4387,6
2001.0,4388,19
2001.0,4389,2
2001.0,4446,19
2001.0,4447,47
2001.0,4448,18
2001.0,4450,7
2001.0,4451,1
2001.0,4452,5
2001.0,4638,31
2001.0,4639,14
2001.0,4641,36
2001.0,4643,44
2001.0,4649,6
2001.0,4699,6
2001.0,4700,18
2001.0,4701,26
2001.0,4718,39
2001.0,4719,2
2001.0,4720,49
2001.0,4721,2
2001.0,4722,3
2001.0,4723,5
2001.0,4724,1
2001.0,4725,1
2001.0,4727,6
2001.0,4728,8
2001.0,4732,3
2001.0,4733,2
2001.0,4734,31
2001.0,4735,6
2001.0,4736,1
2001.0,4737,2
2001.0,4743,2
2001.0,4744,5
2001.0,4745,3
2001.0,4756,3
2001.0,4757,7
2001.0,4761,1
2001.0,4765,4
2001.0,4770,1
2001.0,4771,1
2001.0,4775,3
2001.0,4776,37
2001.0,4782,2
2001.0,4814,11
2001.0,4815,2
2001.0,4816,46
2001.0,4818,1
2001.0,4821,3
2001.0,4822,1
2001.0,4823,19
2001.0,4844,14
2001.0,4848,39
2001.0,4849,1
2001.0,4851,1
2001.0,4865,20
2001.0,4866,5
2001.0,4867,5
2001.0,4873,11
2001.0,4874,24
2001.0,4875,1
2001.0,4876,4
2001.0,4878,93
2001.0,4880,8
2001.0,4881,20
2001.0,4885,2
2001.0,4886,130
2001.0,4887,10
2001.0,4888,4
2001.0,4889,7
2001.0,4890,23
2001.0,4895,1
2001.0,4896,105
2001.0,4897,1
2001.0,4898,4
2001.0,4899,2
2001.0,4901,26
2001.0,4902,4
2001.0,4903,10
2001.0,4958,12
2001.0,4961,1
2001.0,4963,130
2001.0,4964,1
2001.0,4965,5
2001.0,4967,9
2001.0,4968,2
2001.0,4973,125
2001.0,4974,13
2001.0,4975,37
2001.0,4976,2
2001.0,4977,3
2001.0,4978,5
2001.0,4979,69
2001.0,4989,2
2001.0,4990,3
2001.0,4992,10
2001.0,4993,200
2001.0,4994,10
2001.0,4995,114
2001.0,5009,6
2001.0,5010,49
2001.0,5013,29
2001.0,5014,14
2001.0,5015,27
2001.0,5016,4
2001.0,5026,10
2001.0,5028,2
2001.0,5072,3
2001.0,5073,2
2001.0,5074,8
2001.0,5081,2
2001.0,5083,1
2001.0,5095,3
2001.0,5110,11
2001.0,5134,2
2001.0,5135,16
2001.0,5137,2
2001.0,5153,1
2001.0,5222,6
2001.0,5223,1
2001.0,5224,1
2001.0,5225,26
2001.0,5269,7
2001.0,5271,1
2001.0,5285,1
2001.0,5294,10
2001.0,5298,3
2001.0,5315,2
2001.0,5316,6
2001.0,5325,2
2001.0,5365,2
2001.0,5379,4
2001.0,5391,6
2001.0,5417,5
2001.0,5422,1
2001.0,5425,1
2001.0,5450,1
2001.0,5466,1
2001.0,5477,4
2001.0,5503,1
2001.0,5516,1
2001.0,5525,3
2001.0,5534,1
2001.0,5535,1
2001.0,5562,1
2001.0,5575,1
2001.0,5607,2
2001.0,5608,6
2001.0,5615,1
2001.0,5618,63
2001.0,5628,5
2001.0,5678,1
2001.0,5682,2
2001.0,5909,3
2001.0,5949,3
2001.0,5985,1
2001.0,6056,1
2001.0,6216,5
2001.0,6223,3
2001.0,6283,16
2001.0,6299,6
2001.0,6329,1
2001.0,6369,1
2001.0,6384,1
2001.0,6400,2
